         374  -2783.798       1451.638       76954.81    
         375  -2801.250       2451.485       76954.81    
         376  -2818.703       3451.333       76954.81    
         377  -2836.155       4451.181       76954.81    
         378  -2853.608       5451.029       76954.81    
         379  -2871.061       6450.877       76954.81    
         380  -2888.514       7450.725       76954.81    
         381  -2905.966       8450.572       76954.81    
         382  -2923.418       9450.420       76954.81    
         383  -2940.871       10450.27       76954.81    
         384  -2958.323       11450.12       76954.81    
         385  -3344.805      -11560.14       77570.48    
         386  -3362.257      -10560.29       77570.48    
         387  -3379.710      -9560.440       77570.48    
         388  -3397.162      -8560.593       77570.48    
         389  -3414.615      -7560.745       77570.48    
         390  -3432.067      -6560.897       77570.48    
         391  -3449.521      -5561.049       77570.48    
         392  -3466.973      -4561.202       77570.48    
         393  -3484.426      -3561.354       77570.48    
         394  -3501.878      -2561.506       77570.48    
         395  -3519.331      -1561.658       77570.48    
         396  -3536.783      -561.8105       77570.48    
         397  -3554.235       438.0371       77570.48    
         398  -3571.688       1437.885       77570.48    
         399  -3589.141       2437.732       77570.48    
         400  -3606.594       3437.580       77570.48    
         401  -3624.046       4437.428       77570.48    
         402  -3641.499       5437.276       77570.48    
         403  -3658.951       6437.124       77570.48    
         404  -3676.404       7436.972       77570.48    
         405  -3693.856       8436.819       77570.48    
         406  -3711.309       9436.667       77570.48    
         407  -3728.762       10436.51       77570.48    
         408  -3746.214       11436.36       77570.48    
         409  -4132.695      -11573.89       78186.13    
         410  -4150.147      -10574.04       78186.13    
         411  -4167.601      -9574.193       78186.13    
         412  -4185.053      -8574.346       78186.13    
         413  -4202.506      -7574.498       78186.13    
         414  -4219.958      -6574.650       78186.13    
         415  -4237.411      -5574.802       78186.13    
         416  -4254.863      -4574.955       78186.13    
         417  -4272.316      -3575.107       78186.13    
         418  -4289.769      -2575.259       78186.13    
         419  -4307.222      -1575.411       78186.13    
         420  -4324.674      -575.5635       78186.13    
         421  -4342.126       424.2842       78186.13    
         422  -4359.579       1424.132       78186.13    
         423  -4377.031       2423.979       78186.13    
         424  -4394.484       3423.827       78186.13    
         425  -4411.937       4423.675       78186.13    
         426  -4429.390       5423.523       78186.13    
         427  -4446.842       6423.371       78186.13    
         428  -4464.295       7423.219       78186.13    
         429  -4481.747       8423.066       78186.13    
         430  -4499.199       9422.914       78186.13    
         431  -4516.652       10422.76       78186.13    
         432  -4534.104       11422.61       78186.13    
         433  -4920.586      -11587.64       78801.80    
         434  -4938.038      -10587.79       78801.80    
         435  -4955.491      -9587.946       78801.80    
         436  -4972.943      -8588.099       78801.80    
         437  -4990.396      -7588.251       78801.80    
         438  -5007.849      -6588.403       78801.80    
         439  -5025.302      -5588.555       78801.80    
         440  -5042.754      -4588.708       78801.80    
         441  -5060.207      -3588.860       78801.80    
         442  -5077.659      -2589.012       78801.80    
         443  -5095.112      -1589.164       78801.80    
         444  -5112.564      -589.3164       78801.80    
         445  -5130.017       410.5312       78801.80    
         446  -5147.470       1410.379       78801.80    
         447  -5164.922       2410.227       78801.80    
         448  -5182.375       3410.074       78801.80    
         449  -5199.827       4409.922       78801.80    
         450  -5217.280       5409.771       78801.80    
         451  -5234.732       6409.618       78801.80    
         452  -5252.186       7409.466       78801.80    
         453  -5269.638       8409.313       78801.80    
         454  -5287.090       9409.161       78801.80    
         455  -5304.543       10409.01       78801.80    
         456  -5321.995       11408.86       78801.80    
         457  -5708.477      -11601.39       79417.46    
         458  -5725.929      -10601.55       79417.46    
         459  -5743.382      -9601.699       79417.46    
         460  -5760.834      -8601.852       79417.46    
         461  -5778.287      -7602.004       79417.46    
         462  -5795.739      -6602.156       79417.46    
         463  -5813.192      -5602.308       79417.46    
         464  -5830.645      -4602.460       79417.46    
         465  -5848.098      -3602.613       79417.46    
         466  -5865.550      -2602.765       79417.46    
         467  -5883.003      -1602.917       79417.46    
         468  -5900.455      -603.0693       79417.46    
         469  -5917.907       396.7783       79417.46    
         470  -5935.360       1396.626       79417.46    
         471  -5952.812       2396.474       79417.46    
         472  -5970.266       3396.321       79417.46    
         473  -5987.718       4396.169       79417.46    
         474  -6005.171       5396.018       79417.46    
         475  -6022.623       6395.865       79417.46    
         476  -6040.076       7395.713       79417.46    
         477  -6057.528       8395.561       79417.46    
         478  -6074.980       9395.408       79417.46    
         479  -6092.434       10395.26       79417.46    
         480  -6109.886       11395.10       79417.46    
         481  -6496.367      -11615.15       80033.12    
         482  -6513.819      -10615.30       80033.12    
         483  -6531.272      -9615.452       80033.12    
         484  -6548.725      -8615.604       80033.12    
         485  -6566.178      -7615.757       80033.12    
         486  -6583.630      -6615.909       80033.12    
         487  -6601.083      -5616.061       80033.12    
         488  -6618.535      -4616.213       80033.12    
         489  -6635.988      -3616.366       80033.12    
         490  -6653.440      -2616.518       80033.12    
         491  -6670.894      -1616.670       80033.12    
         492  -6688.346      -616.8223       80033.12    
         493  -6705.798       383.0254       80033.12    
         494  -6723.251       1382.873       80033.12    
         495  -6740.703       2382.721       80033.12    
         496  -6758.156       3382.568       80033.12    
         497  -6775.608       4382.416       80033.12    
         498  -6793.062       5382.265       80033.12    
         499  -6810.514       6382.112       80033.12    
         500  -6827.967       7381.960       80033.12    
         501  -6845.419       8381.808       80033.12    
         502  -6862.871       9381.655       80033.12    
         503  -6880.324       10381.50       80033.12    
         504  -6897.776       11381.35       80033.12    
         505  -7284.258      -11628.90       80648.78    
         506  -7301.711      -10629.05       80648.78    
         507  -7319.162      -9629.205       80648.78    
         508  -7336.615      -8629.357       80648.78    
         509  -7354.068      -7629.510       80648.78    
         510  -7371.521      -6629.662       80648.78    
         511  -7388.973      -5629.814       80648.78    
         512  -7406.426      -4629.966       80648.78    
         513  -7423.879      -3630.119       80648.78    
         514  -7441.332      -2630.271       80648.78    
         515  -7458.783      -1630.423       80648.78    
         516  -7476.236      -630.5752       80648.78    
         517  -7493.689       369.2725       80648.78    
         518  -7511.141       1369.120       80648.78    
         519  -7528.594       2368.968       80648.78    
         520  -7546.047       3368.815       80648.78    
         521  -7563.500       4368.663       80648.78    
         522  -7580.951       5368.512       80648.78    
         523  -7598.404       6368.359       80648.78    
         524  -7615.857       7368.207       80648.78    
         525  -7633.311       8368.055       80648.78    
         526  -7650.762       9367.902       80648.78    
         527  -7668.215       10367.75       80648.78    
         528  -7685.668       11367.60       80648.78    
         529  -8072.148      -11642.65       81264.45    
         530  -8089.602      -10642.81       81264.45    
         531  -8107.053      -9642.958       81264.45    
         532  -8124.506      -8643.110       81264.45    
         533  -8141.959      -7643.263       81264.45    
         534  -8159.412      -6643.415       81264.45    
         535  -8176.863      -5643.567       81264.45    
         536  -8194.316      -4643.719       81264.45    
         537  -8211.770      -3643.872       81264.45    
         538  -8229.223      -2644.023       81264.45    
         539  -8246.674      -1644.176       81264.45    
         540  -8264.127      -644.3281       81264.45    
         541  -8281.580       355.5195       81264.45    
         542  -8299.031       1355.367       81264.45    
         543  -8316.484       2355.215       81264.45    
         544  -8333.938       3355.062       81264.45    
         545  -8351.391       4354.910       81264.45    
         546  -8368.842       5354.759       81264.45    
         547  -8386.295       6354.606       81264.45    
         548  -8403.748       7354.454       81264.45    
         549  -8421.201       8354.302       81264.45    
         550  -8438.652       9354.149       81264.45    
         551  -8456.105       10354.00       81264.45    
         552  -8473.559       11353.84       81264.45    
         553  -8860.039      -11656.41       81880.11    
         554  -8877.492      -10656.56       81880.11    
         555  -8894.943      -9656.711       81880.11    
         556  -8912.396      -8656.863       81880.11    
         557  -8929.850      -7657.016       81880.11    
         558  -8947.303      -6657.167       81880.11    
         559  -8964.754      -5657.320       81880.11    
         560  -8982.207      -4657.472       81880.11    
         561  -8999.660      -3657.625       81880.11    
         562  -9017.113      -2657.776       81880.11    
         563  -9034.564      -1657.929       81880.11    
         564  -9052.018      -658.0811       81880.11    
         565  -9069.471       341.7666       81880.11    
         566  -9086.922       1341.614       81880.11    
         567  -9104.375       2341.462       81880.11    
         568  -9121.828       3341.310       81880.11    
         569  -9139.281       4341.157       81880.11    
         570  -9156.732       5341.006       81880.11    
         571  -9174.186       6340.854       81880.11    
         572  -9191.639       7340.701       81880.11    
         573  -9209.092       8340.549       81880.11    
         574  -9226.543       9340.396       81880.11    
         575  -9243.996       10340.24       81880.11    
         576  -9261.449       11340.09       81880.11    
