dataset,sta,freq_hz,snr
egf,PB05,0.5395,188.150
egf,PB05,0.5553,218.522
egf,PB05,0.5716,220.470
egf,PB05,0.5884,253.321
egf,PB05,0.6056,267.303
egf,PB05,0.6234,272.149
egf,PB05,0.6417,265.634
egf,PB05,0.6605,292.606
egf,PB05,0.6798,333.639
egf,PB05,0.6998,372.018
egf,PB05,0.7203,384.959
egf,PB05,0.7414,434.646
egf,PB05,0.7632,458.161
egf,PB05,0.7855,501.215
egf,PB05,0.8086,527.340
egf,PB05,0.8323,648.588
egf,PB05,0.8567,721.282
egf,PB05,0.8818,849.129
egf,PB05,0.9077,926.133
egf,PB05,0.9343,996.970
egf,PB05,0.9617,1078.443
egf,PB05,0.9899,1126.264
egf,PB05,1.0189,1123.166
egf,PB05,1.0488,1090.599
egf,PB05,1.0796,1094.349
egf,PB05,1.1112,1138.869
egf,PB05,1.1438,1099.273
egf,PB05,1.1773,1105.499
egf,PB05,1.2119,1057.536
egf,PB05,1.2474,1029.101
egf,PB05,1.2840,1024.397
egf,PB05,1.3216,1088.193
egf,PB05,1.3604,1095.989
egf,PB05,1.4003,1173.476
egf,PB05,1.4414,1141.584
egf,PB05,1.4836,1149.841
egf,PB05,1.5271,1207.473
egf,PB05,1.5719,1274.492
egf,PB05,1.6180,1422.302
egf,PB05,1.6655,1564.210
egf,PB05,1.7143,1703.988
egf,PB05,1.7646,1724.879
egf,PB05,1.8163,1852.183
egf,PB05,1.8696,1938.844
egf,PB05,1.9244,2157.143
egf,PB05,1.9808,2475.604
egf,PB05,2.0389,2599.385
egf,PB05,2.0987,2599.443
egf,PB05,2.1602,2598.111
egf,PB05,2.2236,2683.797
egf,PB05,2.2888,2630.371
egf,PB05,2.3559,2611.340
egf,PB05,2.4250,2632.524
egf,PB05,2.4961,2547.871
egf,PB05,2.5693,2600.507
egf,PB05,2.6447,2447.135
egf,PB05,2.7222,2464.745
egf,PB05,2.8020,2414.980
egf,PB05,2.8842,2360.074
egf,PB05,2.9688,2508.578
egf,PB05,3.0558,2668.683
egf,PB05,3.1454,2825.535
egf,PB05,3.2377,3010.976
egf,PB05,3.3326,3035.446
egf,PB05,3.4304,3125.508
egf,PB05,3.5310,3078.206
egf,PB05,3.6345,3062.100
egf,PB05,3.7411,3120.743
egf,PB05,3.8508,3100.178
egf,PB05,3.9637,2969.857
egf,PB05,4.0799,2673.885
egf,PB05,4.1996,2578.956
egf,PB05,4.3227,2349.343
egf,PB05,4.4495,2238.063
egf,PB05,4.5800,2030.361
egf,PB05,4.7143,1931.758
egf,PB05,4.8525,1861.772
egf,PB05,4.9948,1785.380
egf,PB05,5.1413,1705.173
egf,PB05,5.2921,1713.518
egf,PB05,5.4472,1676.970
egf,PB05,5.6070,1715.354
egf,PB05,5.7714,1710.179
egf,PB05,5.9406,1693.688
egf,PB05,6.1148,1815.385
egf,PB05,6.2942,1832.548
egf,PB05,6.4787,1900.800
egf,PB05,6.6687,1950.971
egf,PB05,6.8643,1972.761
egf,PB05,7.0656,1978.445
egf,PB05,7.2728,2027.059
egf,PB05,7.4860,2002.027
egf,PB05,7.7056,1992.215
egf,PB05,7.9315,1874.918
egf,PB05,8.1641,1829.980
egf,PB05,8.4035,1680.168
egf,PB05,8.6499,1524.199
egf,PB05,8.9036,1383.597
egf,PB05,9.1647,1274.996
egf,PB05,9.4334,1221.940
egf,PB05,9.7101,1170.948
egf,PB05,9.9948,1195.639
egf,PB05,10.2879,1265.874
egf,PB05,10.5896,1341.753
egf,PB05,10.9001,1463.276
egf,PB05,11.2198,1618.068
egf,PB05,11.5488,1787.086
egf,PB05,11.8874,1997.561
egf,PB05,12.2360,2042.356
egf,PB05,12.5949,2094.848
egf,PB05,12.9642,2198.726
egf,PB05,13.3444,2139.283
egf,PB05,13.7357,1938.142
egf,PB05,14.1385,1834.284
egf,PB05,14.5531,1767.664
egf,PB05,14.9798,1695.989
egf,PB05,15.4191,1583.526
egf,PB05,15.8713,1522.904
egf,PB05,16.3367,1497.237
egf,PB05,16.8157,1309.521
egf,PB05,17.3089,1137.544
egf,PB05,17.8164,1130.698
egf,PB05,18.3389,1138.762
egf,PB05,18.8767,1128.796
egf,PB05,19.4302,1247.671
egf,PB05,20.0000,1117.333
egf,PB06,0.0200,17.620
egf,PB06,0.0206,17.620
egf,PB06,0.0212,17.620
egf,PB06,0.0218,17.620
egf,PB06,0.0225,17.620
egf,PB06,0.0231,17.620
egf,PB06,0.0238,17.620
egf,PB06,0.0245,17.620
egf,PB06,0.0291,23.118
egf,PB06,0.0300,23.118
egf,PB06,0.0309,23.118
egf,PB06,0.0318,23.118
egf,PB06,0.0327,23.118
egf,PB06,0.0336,23.118
egf,PB06,0.0346,23.118
egf,PB06,0.0357,23.118
egf,PB06,0.0367,23.118
egf,PB06,0.0389,12.559
egf,PB06,0.0400,12.559
egf,PB06,0.0412,12.559
egf,PB06,0.0424,12.559
egf,PB06,0.0436,12.559
egf,PB06,0.0449,12.559
egf,PB06,0.0462,12.559
egf,PB06,0.0476,15.981
egf,PB06,0.0490,15.981
egf,PB06,0.0504,24.790
egf,PB06,0.0519,24.790
egf,PB06,0.0534,24.790
egf,PB06,0.0550,24.790
egf,PB06,0.0566,24.790
egf,PB06,0.0583,13.638
egf,PB06,0.0600,13.638
egf,PB06,0.0617,13.638
egf,PB06,0.0636,10.742
egf,PB06,0.0654,10.742
egf,PB06,0.0673,10.645
egf,PB06,0.0693,10.645
egf,PB06,0.0713,10.645
egf,PB06,0.0734,10.645
egf,PB06,0.0756,10.731
egf,PB06,0.0778,11.360
egf,PB06,0.0801,11.360
egf,PB06,0.0824,11.360
egf,PB06,0.0848,11.360
egf,PB06,0.0873,10.859
egf,PB06,0.0899,10.932
egf,PB06,0.0925,10.932
egf,PB06,0.0952,8.516
egf,PB06,0.0980,8.516
egf,PB06,0.1009,7.659
egf,PB06,0.1039,7.659
egf,PB06,0.1069,4.810
egf,PB06,0.1101,4.810
egf,PB06,0.1133,3.914
egf,PB06,0.1166,3.680
egf,PB06,0.1200,3.680
egf,PB06,0.1235,2.118
egf,PB06,0.1272,1.827
egf,PB06,0.1309,1.827
egf,PB06,0.1347,1.732
egf,PB06,0.1387,1.609
egf,PB06,0.1428,1.532
egf,PB06,0.1469,1.532
egf,PB06,0.1512,1.697
egf,PB06,0.1557,1.697
egf,PB06,0.1602,1.697
egf,PB06,0.1649,1.786
egf,PB06,0.1698,1.786
egf,PB06,0.1748,2.040
egf,PB06,0.1799,2.630
egf,PB06,0.1852,2.630
egf,PB06,0.1906,4.048
egf,PB06,0.1962,4.048
egf,PB06,0.2019,5.510
egf,PB06,0.2079,5.510
egf,PB06,0.2140,8.133
egf,PB06,0.2202,8.529
egf,PB06,0.2267,11.032
egf,PB06,0.2333,12.463
egf,PB06,0.2402,13.443
egf,PB06,0.2472,14.325
egf,PB06,0.2545,14.378
egf,PB06,0.2619,14.818
egf,PB06,0.2696,17.908
egf,PB06,0.2775,20.829
egf,PB06,0.2857,22.148
egf,PB06,0.2940,28.407
egf,PB06,0.3027,30.402
egf,PB06,0.3115,30.402
egf,PB06,0.3207,39.439
egf,PB06,0.3301,47.471
egf,PB06,0.3397,60.271
egf,PB06,0.3497,62.176
egf,PB06,0.3600,72.908
egf,PB06,0.3705,77.337
egf,PB06,0.3814,90.593
egf,PB06,0.3926,99.075
egf,PB06,0.4041,109.186
egf,PB06,0.4159,130.731
egf,PB06,0.4281,142.679
egf,PB06,0.4407,169.439
egf,PB06,0.4536,181.982
egf,PB06,0.4669,224.052
egf,PB06,0.4806,234.308
egf,PB06,0.4947,267.311
egf,PB06,0.5092,272.070
egf,PB06,0.5241,304.866
egf,PB06,0.5395,384.351
egf,PB06,0.5553,414.564
egf,PB06,0.5716,437.521
egf,PB06,0.5884,475.278
egf,PB06,0.6056,536.332
egf,PB06,0.6234,610.467
egf,PB06,0.6417,655.539
egf,PB06,0.6605,682.059
egf,PB06,0.6798,751.012
egf,PB06,0.6998,792.762
egf,PB06,0.7203,836.429
egf,PB06,0.7414,996.201
egf,PB06,0.7632,1086.266
egf,PB06,0.7855,1255.808
egf,PB06,0.8086,1246.268
egf,PB06,0.8323,1370.183
egf,PB06,0.8567,1447.710
egf,PB06,0.8818,1523.112
egf,PB06,0.9077,1632.722
egf,PB06,0.9343,1554.371
egf,PB06,0.9617,1415.046
egf,PB06,0.9899,989.958
egf,PB06,1.0189,868.504
egf,PB06,1.0488,788.401
egf,PB06,1.0796,822.585
egf,PB06,1.1112,830.096
egf,PB06,1.1438,803.325
egf,PB06,1.1773,855.842
egf,PB06,1.2119,916.679
egf,PB06,1.2474,956.341
egf,PB06,1.2840,1072.418
egf,PB06,1.3216,1134.220
egf,PB06,1.3604,1204.661
egf,PB06,1.4003,1285.647
egf,PB06,1.4414,1295.485
egf,PB06,1.4836,1350.147
egf,PB06,1.5271,1582.743
egf,PB06,1.5719,1986.902
egf,PB06,1.6180,2322.942
egf,PB06,1.6655,2658.001
egf,PB06,1.7143,3310.819
egf,PB06,1.7646,4143.851
egf,PB06,1.8163,4746.228
egf,PB06,1.8696,5399.386
egf,PB06,1.9244,6294.479
egf,PB06,1.9808,7267.899
egf,PB06,2.0389,7601.620
egf,PB06,2.0987,7201.789
egf,PB06,2.1602,7790.339
egf,PB06,2.2236,8600.819
egf,PB06,2.2888,9034.002
egf,PB06,2.3559,9281.332
egf,PB06,2.4250,9302.132
egf,PB06,2.4961,9219.000
egf,PB06,2.5693,8239.169
egf,PB06,2.6447,7242.083
egf,PB06,2.7222,6487.778
egf,PB06,2.8020,5966.569
egf,PB06,2.8842,5174.298
egf,PB06,2.9688,4558.218
egf,PB06,3.0558,4140.630
egf,PB06,3.1454,3827.488
egf,PB06,3.2377,3546.527
egf,PB06,3.3326,3347.461
egf,PB06,3.4304,3425.103
egf,PB06,3.5310,3542.475
egf,PB06,3.6345,3721.368
egf,PB06,3.7411,4079.861
egf,PB06,3.8508,4424.909
egf,PB06,3.9637,4267.661
egf,PB06,4.0799,4187.326
egf,PB06,4.1996,4233.717
egf,PB06,4.3227,4409.678
egf,PB06,4.4495,4212.572
egf,PB06,4.5800,4112.030
egf,PB06,4.7143,3963.654
egf,PB06,4.8525,3904.903
egf,PB06,4.9948,3790.640
egf,PB06,5.1413,3831.559
egf,PB06,5.2921,4177.414
egf,PB06,5.4472,4064.658
egf,PB06,5.6070,3814.943
egf,PB06,5.7714,3781.982
egf,PB06,5.9406,4042.224
egf,PB06,6.1148,4124.333
egf,PB06,6.2942,4396.740
egf,PB06,6.4787,4401.976
egf,PB06,6.6687,4439.515
egf,PB06,6.8643,4352.973
egf,PB06,7.0656,4589.368
egf,PB06,7.2728,4821.401
egf,PB06,7.4860,5070.379
egf,PB06,7.7056,4943.055
egf,PB06,7.9315,4869.678
egf,PB06,8.1641,4915.921
egf,PB06,8.4035,4921.894
egf,PB06,8.6499,4849.922
egf,PB06,8.9036,4651.814
egf,PB06,9.1647,4424.920
egf,PB06,9.4334,4023.576
egf,PB06,9.7101,3707.984
egf,PB06,9.9948,3546.458
egf,PB06,10.2879,3478.693
egf,PB06,10.5896,3428.308
egf,PB06,10.9001,3371.391
egf,PB06,11.2198,3185.316
egf,PB06,11.5488,3207.585
egf,PB06,11.8874,3420.899
egf,PB06,12.2360,3462.811
egf,PB06,12.5949,3568.326
egf,PB06,12.9642,3562.846
egf,PB06,13.3444,3597.203
egf,PB06,13.7357,3555.979
egf,PB06,14.1385,3476.300
egf,PB06,14.5531,3410.145
egf,PB06,14.9798,3345.422
egf,PB06,15.4191,3122.593
egf,PB06,15.8713,2993.940
egf,PB06,16.3367,2784.064
egf,PB06,16.8157,2634.572
egf,PB06,17.3089,2593.672
egf,PB06,17.8164,2159.309
egf,PB06,18.3389,2325.592
egf,PB06,18.8767,2330.812
egf,PB06,19.4302,2609.313
egf,PB06,20.0000,2461.335
egf,PB07,0.0200,4.584
egf,PB07,0.0206,4.584
egf,PB07,0.0212,4.584
egf,PB07,0.0218,4.584
egf,PB07,0.0225,4.584
egf,PB07,0.0231,4.584
egf,PB07,0.0238,4.584
egf,PB07,0.0245,4.584
egf,PB07,0.0291,3.303
egf,PB07,0.0300,3.303
egf,PB07,0.0309,3.303
egf,PB07,0.0318,3.303
egf,PB07,0.0327,3.303
egf,PB07,0.0336,3.303
egf,PB07,0.0346,3.303
egf,PB07,0.0357,3.303
egf,PB07,0.0367,3.303
egf,PB07,0.0389,7.234
egf,PB07,0.0400,7.234
egf,PB07,0.0412,7.234
egf,PB07,0.0424,7.234
egf,PB07,0.0436,7.234
egf,PB07,0.0449,7.234
egf,PB07,0.0462,7.234
egf,PB07,0.0476,4.760
egf,PB07,0.0490,4.760
egf,PB07,0.0504,4.208
egf,PB07,0.0519,4.208
egf,PB07,0.0534,4.208
egf,PB07,0.0550,4.208
egf,PB07,0.0566,4.208
egf,PB07,0.0583,7.524
egf,PB07,0.0600,7.524
egf,PB07,0.0617,7.524
egf,PB07,0.0636,10.823
egf,PB07,0.0654,10.823
egf,PB07,0.0673,8.986
egf,PB07,0.0693,8.986
egf,PB07,0.0713,8.986
egf,PB07,0.0734,8.986
egf,PB07,0.0756,7.319
egf,PB07,0.0778,10.162
egf,PB07,0.0801,10.162
egf,PB07,0.0824,10.162
egf,PB07,0.0848,10.162
egf,PB07,0.0873,7.591
egf,PB07,0.0899,10.197
egf,PB07,0.0925,10.197
egf,PB07,0.0952,5.683
egf,PB07,0.0980,5.683
egf,PB07,0.1009,4.483
egf,PB07,0.1039,4.483
egf,PB07,0.1069,3.071
egf,PB07,0.1101,3.071
egf,PB07,0.1133,2.670
egf,PB07,0.1166,1.537
egf,PB07,0.1200,1.537
egf,PB07,0.1235,1.140
egf,PB07,0.1272,1.096
egf,PB07,0.1309,1.096
egf,PB07,0.1347,1.191
egf,PB07,0.1387,1.062
egf,PB07,0.1428,0.899
egf,PB07,0.1469,0.899
egf,PB07,0.1512,0.998
egf,PB07,0.1557,0.998
egf,PB07,0.1602,0.998
egf,PB07,0.1649,1.381
egf,PB07,0.1698,1.381
egf,PB07,0.1748,1.560
egf,PB07,0.1799,1.650
egf,PB07,0.1852,1.650
egf,PB07,0.1906,2.333
egf,PB07,0.1962,2.333
egf,PB07,0.2019,2.847
egf,PB07,0.2079,2.847
egf,PB07,0.2140,3.522
egf,PB07,0.2202,3.565
egf,PB07,0.2267,4.001
egf,PB07,0.2333,4.514
egf,PB07,0.2402,5.911
egf,PB07,0.2472,6.316
egf,PB07,0.2545,7.432
egf,PB07,0.2619,7.890
egf,PB07,0.2696,9.414
egf,PB07,0.2775,10.658
egf,PB07,0.2857,11.326
egf,PB07,0.2940,14.310
egf,PB07,0.3027,16.333
egf,PB07,0.3115,16.333
egf,PB07,0.3207,17.804
egf,PB07,0.3301,21.171
egf,PB07,0.3397,27.416
egf,PB07,0.3497,33.509
egf,PB07,0.3600,37.391
egf,PB07,0.3705,44.173
egf,PB07,0.3814,47.255
egf,PB07,0.3926,57.443
egf,PB07,0.4041,62.433
egf,PB07,0.4159,76.625
egf,PB07,0.4281,89.702
egf,PB07,0.4407,96.855
egf,PB07,0.4536,99.635
egf,PB07,0.4669,106.758
egf,PB07,0.4806,111.281
egf,PB07,0.4947,121.114
egf,PB07,0.5092,135.652
egf,PB07,0.5241,141.215
egf,PB07,0.5395,154.732
egf,PB07,0.5553,157.978
egf,PB07,0.5716,160.849
egf,PB07,0.5884,165.616
egf,PB07,0.6056,176.967
egf,PB07,0.6234,181.631
egf,PB07,0.6417,203.158
egf,PB07,0.6605,236.464
egf,PB07,0.6798,261.800
egf,PB07,0.6998,280.559
egf,PB07,0.7203,306.716
egf,PB07,0.7414,353.111
egf,PB07,0.7632,406.542
egf,PB07,0.7855,458.732
egf,PB07,0.8086,504.065
egf,PB07,0.8323,563.082
egf,PB07,0.8567,595.727
egf,PB07,0.8818,608.084
egf,PB07,0.9077,698.348
egf,PB07,0.9343,789.252
egf,PB07,0.9617,880.960
egf,PB07,0.9899,1023.601
egf,PB07,1.0189,1130.928
egf,PB07,1.0488,1214.787
egf,PB07,1.0796,1229.751
egf,PB07,1.1112,1278.398
egf,PB07,1.1438,1269.169
egf,PB07,1.1773,1215.601
egf,PB07,1.2119,1212.710
egf,PB07,1.2474,1132.843
egf,PB07,1.2840,1144.551
egf,PB07,1.3216,1132.048
egf,PB07,1.3604,1069.809
egf,PB07,1.4003,1143.468
egf,PB07,1.4414,1192.042
egf,PB07,1.4836,1285.676
egf,PB07,1.5271,1300.779
egf,PB07,1.5719,1353.947
egf,PB07,1.6180,1315.448
egf,PB07,1.6655,1318.304
egf,PB07,1.7143,1345.390
egf,PB07,1.7646,1461.229
egf,PB07,1.8163,1419.630
egf,PB07,1.8696,1281.533
egf,PB07,1.9244,1273.505
egf,PB07,1.9808,1145.165
egf,PB07,2.0389,1174.734
egf,PB07,2.0987,1264.636
egf,PB07,2.1602,1330.869
egf,PB07,2.2236,1390.244
egf,PB07,2.2888,1380.874
egf,PB07,2.3559,1341.227
egf,PB07,2.4250,1354.231
egf,PB07,2.4961,1400.324
egf,PB07,2.5693,1386.850
egf,PB07,2.6447,1388.376
egf,PB07,2.7222,1246.711
egf,PB07,2.8020,1249.473
egf,PB07,2.8842,1194.516
egf,PB07,2.9688,1133.932
egf,PB07,3.0558,1104.888
egf,PB07,3.1454,1170.787
egf,PB07,3.2377,1197.032
egf,PB07,3.3326,1263.589
egf,PB07,3.4304,1316.033
egf,PB07,3.5310,1392.268
egf,PB07,3.6345,1399.343
egf,PB07,3.7411,1380.607
egf,PB07,3.8508,1308.424
egf,PB07,3.9637,1205.123
egf,PB07,4.0799,1117.851
egf,PB07,4.1996,989.749
egf,PB07,4.3227,910.154
egf,PB07,4.4495,783.609
egf,PB07,4.5800,690.490
egf,PB07,4.7143,655.767
egf,PB07,4.8525,606.136
egf,PB07,4.9948,571.129
egf,PB07,5.1413,586.238
egf,PB07,5.2921,601.960
egf,PB07,5.4472,607.301
egf,PB07,5.6070,618.591
egf,PB07,5.7714,645.637
egf,PB07,5.9406,752.983
egf,PB07,6.1148,783.077
egf,PB07,6.2942,845.653
egf,PB07,6.4787,868.304
egf,PB07,6.6687,888.081
egf,PB07,6.8643,843.624
egf,PB07,7.0656,806.116
egf,PB07,7.2728,781.252
egf,PB07,7.4860,773.809
egf,PB07,7.7056,749.394
egf,PB07,7.9315,658.757
egf,PB07,8.1641,647.008
egf,PB07,8.4035,618.639
egf,PB07,8.6499,537.914
egf,PB07,8.9036,482.565
egf,PB07,9.1647,444.160
egf,PB07,9.4334,428.750
egf,PB07,9.7101,428.668
egf,PB07,9.9948,413.377
egf,PB07,10.2879,419.557
egf,PB07,10.5896,424.936
egf,PB07,10.9001,425.990
egf,PB07,11.2198,426.003
egf,PB07,11.5488,486.586
egf,PB07,11.8874,536.527
egf,PB07,12.2360,611.904
egf,PB07,12.5949,640.188
egf,PB07,12.9642,636.811
egf,PB07,13.3444,648.368
egf,PB07,13.7357,618.043
egf,PB07,14.1385,637.042
egf,PB07,14.5531,647.170
egf,PB07,14.9798,646.142
egf,PB07,15.4191,656.486
egf,PB07,15.8713,638.971
egf,PB07,16.3367,614.738
egf,PB07,16.8157,599.097
egf,PB07,17.3089,583.733
egf,PB07,17.8164,608.793
egf,PB07,18.3389,703.051
egf,PB07,18.8767,539.932
egf,PB07,19.4302,487.852
egf,PB07,20.0000,455.681
egf,PB09,0.0200,6.365
egf,PB09,0.0206,6.365
egf,PB09,0.0212,6.365
egf,PB09,0.0218,6.365
egf,PB09,0.0225,6.365
egf,PB09,0.0231,6.365
egf,PB09,0.0238,6.365
egf,PB09,0.0245,6.365
egf,PB09,0.0291,5.352
egf,PB09,0.0300,5.352
egf,PB09,0.0309,5.352
egf,PB09,0.0318,5.352
egf,PB09,0.0327,5.352
egf,PB09,0.0336,5.352
egf,PB09,0.0346,5.352
egf,PB09,0.0357,5.352
egf,PB09,0.0367,5.352
egf,PB09,0.0389,5.083
egf,PB09,0.0400,5.083
egf,PB09,0.0412,5.083
egf,PB09,0.0424,5.083
egf,PB09,0.0436,5.083
egf,PB09,0.0449,5.083
egf,PB09,0.0462,5.083
egf,PB09,0.0476,5.829
egf,PB09,0.0490,5.829
egf,PB09,0.0504,7.404
egf,PB09,0.0519,7.404
egf,PB09,0.0534,7.404
egf,PB09,0.0550,7.404
egf,PB09,0.0566,7.404
egf,PB09,0.0583,11.144
egf,PB09,0.0600,11.144
egf,PB09,0.0617,11.144
egf,PB09,0.0636,15.953
egf,PB09,0.0654,15.953
egf,PB09,0.0673,14.966
egf,PB09,0.0693,14.966
egf,PB09,0.0713,14.966
egf,PB09,0.0734,14.966
egf,PB09,0.0756,17.694
egf,PB09,0.0778,12.450
egf,PB09,0.0801,12.450
egf,PB09,0.0824,12.450
egf,PB09,0.0848,12.450
egf,PB09,0.0873,10.357
egf,PB09,0.0899,10.507
egf,PB09,0.0925,10.507
egf,PB09,0.0952,8.375
egf,PB09,0.0980,8.375
egf,PB09,0.1009,7.558
egf,PB09,0.1039,7.558
egf,PB09,0.1069,3.667
egf,PB09,0.1101,3.667
egf,PB09,0.1133,3.156
egf,PB09,0.1166,2.006
egf,PB09,0.1200,2.006
egf,PB09,0.1235,1.526
egf,PB09,0.1272,1.269
egf,PB09,0.1309,1.269
egf,PB09,0.1347,1.667
egf,PB09,0.1387,1.635
egf,PB09,0.1428,1.576
egf,PB09,0.1469,1.576
egf,PB09,0.1512,1.859
egf,PB09,0.1557,1.859
egf,PB09,0.1602,1.859
egf,PB09,0.1649,2.388
egf,PB09,0.1698,2.388
egf,PB09,0.1748,2.352
egf,PB09,0.1799,2.648
egf,PB09,0.1852,2.648
egf,PB09,0.1906,3.305
egf,PB09,0.1962,3.305
egf,PB09,0.2019,3.891
egf,PB09,0.2079,3.891
egf,PB09,0.2140,5.391
egf,PB09,0.2202,5.661
egf,PB09,0.2267,8.509
egf,PB09,0.2333,9.287
egf,PB09,0.2402,12.883
egf,PB09,0.2472,11.931
egf,PB09,0.2545,12.370
egf,PB09,0.2619,11.499
egf,PB09,0.2696,12.209
egf,PB09,0.2775,13.942
egf,PB09,0.2857,16.262
egf,PB09,0.2940,18.860
egf,PB09,0.3027,23.085
egf,PB09,0.3115,23.085
egf,PB09,0.3207,27.574
egf,PB09,0.3301,39.965
egf,PB09,0.3397,64.757
egf,PB09,0.3497,63.448
egf,PB09,0.3600,76.486
egf,PB09,0.3705,88.990
egf,PB09,0.3814,95.202
egf,PB09,0.3926,114.765
egf,PB09,0.4041,118.887
egf,PB09,0.4159,119.501
egf,PB09,0.4281,129.911
egf,PB09,0.4407,148.570
egf,PB09,0.4536,160.870
egf,PB09,0.4669,184.097
egf,PB09,0.4806,209.803
egf,PB09,0.4947,248.524
egf,PB09,0.5092,284.648
egf,PB09,0.5241,299.467
egf,PB09,0.5395,377.618
egf,PB09,0.5553,391.684
egf,PB09,0.5716,410.258
egf,PB09,0.5884,448.379
egf,PB09,0.6056,517.870
egf,PB09,0.6234,566.456
egf,PB09,0.6417,626.775
egf,PB09,0.6605,647.975
egf,PB09,0.6798,715.944
egf,PB09,0.6998,785.577
egf,PB09,0.7203,759.096
egf,PB09,0.7414,872.395
egf,PB09,0.7632,977.259
egf,PB09,0.7855,1087.868
egf,PB09,0.8086,1123.926
egf,PB09,0.8323,1085.623
egf,PB09,0.8567,1082.455
egf,PB09,0.8818,1099.699
egf,PB09,0.9077,1095.382
egf,PB09,0.9343,1065.279
egf,PB09,0.9617,1163.561
egf,PB09,0.9899,1149.800
egf,PB09,1.0189,1143.924
egf,PB09,1.0488,1096.808
egf,PB09,1.0796,1101.888
egf,PB09,1.1112,1144.842
egf,PB09,1.1438,1117.738
egf,PB09,1.1773,1161.189
egf,PB09,1.2119,1208.522
egf,PB09,1.2474,1267.556
egf,PB09,1.2840,1305.351
egf,PB09,1.3216,1380.031
egf,PB09,1.3604,1512.179
egf,PB09,1.4003,1669.023
egf,PB09,1.4414,1687.507
egf,PB09,1.4836,1748.557
egf,PB09,1.5271,1778.474
egf,PB09,1.5719,1782.225
egf,PB09,1.6180,1876.049
egf,PB09,1.6655,1973.079
egf,PB09,1.7143,2085.493
egf,PB09,1.7646,2004.008
egf,PB09,1.8163,1967.931
egf,PB09,1.8696,1915.142
egf,PB09,1.9244,1942.008
egf,PB09,1.9808,1805.586
egf,PB09,2.0389,1773.408
egf,PB09,2.0987,1799.260
egf,PB09,2.1602,1722.195
egf,PB09,2.2236,1591.782
egf,PB09,2.2888,1501.683
egf,PB09,2.3559,1464.281
egf,PB09,2.4250,1378.933
egf,PB09,2.4961,1377.944
egf,PB09,2.5693,1345.755
egf,PB09,2.6447,1407.427
egf,PB09,2.7222,1449.372
egf,PB09,2.8020,1336.987
egf,PB09,2.8842,1317.657
egf,PB09,2.9688,1304.354
egf,PB09,3.0558,1243.831
egf,PB09,3.1454,1325.176
egf,PB09,3.2377,1447.608
egf,PB09,3.3326,1465.829
egf,PB09,3.4304,1534.248
egf,PB09,3.5310,1564.525
egf,PB09,3.6345,1686.822
egf,PB09,3.7411,1705.877
egf,PB09,3.8508,1660.452
egf,PB09,3.9637,1603.631
egf,PB09,4.0799,1415.588
egf,PB09,4.1996,1202.646
egf,PB09,4.3227,1088.915
egf,PB09,4.4495,1079.421
egf,PB09,4.5800,1036.879
egf,PB09,4.7143,920.663
egf,PB09,4.8525,844.536
egf,PB09,4.9948,876.256
egf,PB09,5.1413,861.532
egf,PB09,5.2921,897.781
egf,PB09,5.4472,964.814
egf,PB09,5.6070,1059.452
egf,PB09,5.7714,1117.273
egf,PB09,5.9406,1112.291
egf,PB09,6.1148,1149.526
egf,PB09,6.2942,1219.819
egf,PB09,6.4787,1171.507
egf,PB09,6.6687,1118.527
egf,PB09,6.8643,1074.304
egf,PB09,7.0656,1018.469
egf,PB09,7.2728,955.813
egf,PB09,7.4860,911.555
egf,PB09,7.7056,846.498
egf,PB09,7.9315,742.826
egf,PB09,8.1641,620.064
egf,PB09,8.4035,573.546
egf,PB09,8.6499,548.749
egf,PB09,8.9036,492.356
egf,PB09,9.1647,467.887
egf,PB09,9.4334,423.457
egf,PB09,9.7101,409.706
egf,PB09,9.9948,387.946
egf,PB09,10.2879,374.173
egf,PB09,10.5896,411.324
egf,PB09,10.9001,427.216
egf,PB09,11.2198,436.221
egf,PB09,11.5488,448.831
egf,PB09,11.8874,485.922
egf,PB09,12.2360,540.507
egf,PB09,12.5949,584.835
egf,PB09,12.9642,589.198
egf,PB09,13.3444,592.501
egf,PB09,13.7357,570.769
egf,PB09,14.1385,566.796
egf,PB09,14.5531,587.840
egf,PB09,14.9798,601.674
egf,PB09,15.4191,602.229
egf,PB09,15.8713,592.851
egf,PB09,16.3367,571.792
egf,PB09,16.8157,534.490
egf,PB09,17.3089,524.651
egf,PB09,17.8164,508.550
egf,PB09,18.3389,565.055
egf,PB09,18.8767,499.863
egf,PB09,19.4302,410.479
egf,PB09,20.0000,462.440
egf,PB10,0.0200,2.261
egf,PB10,0.0206,2.261
egf,PB10,0.0212,2.261
egf,PB10,0.0218,2.261
egf,PB10,0.0225,2.261
egf,PB10,0.0231,2.261
egf,PB10,0.0238,2.261
egf,PB10,0.0245,2.261
egf,PB10,0.0291,6.277
egf,PB10,0.0300,6.277
egf,PB10,0.0309,6.277
egf,PB10,0.0318,6.277
egf,PB10,0.0327,6.277
egf,PB10,0.0336,6.277
egf,PB10,0.0346,6.277
egf,PB10,0.0357,6.277
egf,PB10,0.0367,6.277
egf,PB10,0.0389,13.904
egf,PB10,0.0400,13.904
egf,PB10,0.0412,13.904
egf,PB10,0.0424,13.904
egf,PB10,0.0436,13.904
egf,PB10,0.0449,13.904
egf,PB10,0.0462,13.904
egf,PB10,0.0476,3.749
