   1    Infinity   0.000       63.09       39.55       98.82       121.8       2.251       14.69       1.401       1.196       6.185      0.2945    
   1   1.008       96.65       62.46       28.07       108.0       114.0       3.808       11.25       1.496       1.069       6.626      0.3246    
   1  0.9243       6526.       66.55       25.60       63.60       113.9       4.737       18.84       1.461       1.128       6.389      0.2556    
   1    Infinity   0.000       53.99       33.59       82.33       121.7       2.868       13.99       1.442       1.131       6.120      0.3832    
   1   1.035       352.4       62.20       29.93       82.31       114.9       4.553       12.96       1.318       1.145       6.651      0.3347    
   1    Infinity   0.000       52.17       25.51       92.34       116.5       3.451       19.27       1.461       1.200       6.234      0.2525    
   1    Infinity   0.000       49.82       31.58       94.16       117.2       5.636       15.72       1.457       1.117       7.230      0.3828    
   1   1.971      0.1243E+05   68.75       62.15       41.11       47.50       2.579       7.267       1.363       1.337       8.773      0.1405    
   1   1.008       99.21       61.63       56.65       50.94       47.05      0.8007       9.823       1.359       1.340       6.478      0.4724    
   1    Infinity   0.000       62.73       29.84       42.33       45.74       2.850       11.44       1.369       1.411       7.973      0.3462    
   1    Infinity   0.000       50.96       67.21       42.49       52.84      0.1517       13.07       1.477       1.359       7.579      0.2174    
   1    Infinity   0.000       48.04       52.49       38.06       68.21      0.7939E-01   9.947       1.348       1.487       6.591      0.2652    
   1   1.025       251.9       65.03       47.50       30.21       76.57       3.149       8.049       1.401       1.295       7.062      0.2184    
   1    Infinity   0.000       61.99       45.89       31.86       42.60      0.4605E-01   11.10       1.122       1.320       8.113      0.1805    
   1  0.9582       2937.       68.20       25.65       37.08       74.38      0.9636E-01   9.265       1.239       1.440       7.425      0.1606    
   1   1.122       3182.       55.92       29.09       49.42       46.09      0.7340       8.087       1.383       1.358       6.390      0.1152    
   1   5.717      0.1409E+05   69.77       37.11       52.39       75.04      0.1600E-01   18.71       1.416       1.425       7.632      0.1742    
   1    Infinity   0.000       67.95       49.44       31.34       39.19       1.697       11.91       1.365       1.473       6.304      0.2070    
   1  0.4959      0.1056E+05   64.77       55.50       46.45       90.43       1.469       8.080       1.377       1.468       8.353      0.2373    
   1    Infinity   0.000       44.45       55.63       58.01       120.4       4.732       10.41       1.272       1.329       6.045      0.1534    
   1   1.019       230.7       46.96       65.76       106.7       71.27       5.780       5.102       1.292       1.487       6.379      0.1466    
   1   9.234      0.1781E+05   48.37       67.95       107.6       86.44       5.378       15.04       1.465       1.286       6.256      0.2151    
   1   2.071       9240.       50.25       54.98       88.90       101.2       4.497       9.731       1.236       1.233       6.304      0.1804    
